,0,text,polarity,subjectivity,sentiment,neg,neu,pos,compound
73,@derGerfried In der Heu- und Erntezeit laufen die acht Stunden und mehr am Tag. Und dann benötigt man auf jedem Hof… https://t.co/bxPTW3URQX,            -                                                      .             ö                      …      :// .  /          ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
74,"In Albanien soll ein neuer Nationalpark entstehen, am Flusslauf der Vjosa. Seit zehn Jahren kämpfen Aktivistinnen u… https://t.co/hxgMUFXrD7","                                                 ,                       .                   ä                     …      :// .  /          ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
75,"In Hof (Bayern) sind es am 15.06.2022 um 08:56Uhr genau 17.1°C, gefühlt sind es 16°C. Aktuelles Wetter: ☀️  Klarer Himmel. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ☀️               . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
76,"""""Willmersdorfer Hof"", Cottbus-Willmersdorf"": Wann und wo Sie die Wiederholung des Wettbewerbs ""Mein Lokal, Dein Lo… https://t.co/agW06d4iON","""""                  "",        -            "":                                                  ""          ,        …      :// .  /          ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
77,"In Hof (Bayern) sind es am 15.06.2022 um 07:56Uhr genau 14.6°C, gefühlt sind es 14°C. Aktuelles Wetter: ☀️  Klarer Himmel. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ☀️               . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
78,"In Hof (Bayern) sind es am 15.06.2022 um 06:57Uhr genau 11.9°C, gefühlt sind es 11°C. Aktuelles Wetter: ⛅️  Mäßig bewölkt. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ⛅️   äß      ö   . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
80,"In Hof (Bayern) sind es am 15.06.2022 um 05:58Uhr genau 9.8°C, gefühlt sind es 10°C. Aktuelles Wetter: ⛅️  Mäßig bewölkt. #HofSaale","       (      )              .  .          :             . ° ,    ü              ° .                 : ⛅️   äß      ö   . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
82,"In Hof (Bayern) sind es am 15.06.2022 um 04:58Uhr genau 9.8°C, gefühlt sind es 10°C. Aktuelles Wetter: ☁️  Überwiegend bewölkt. #HofSaale","       (      )              .  .          :             . ° ,    ü              ° .                 : ☁️  ü              ö   . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
84,"In Hof (Bayern) sind es am 15.06.2022 um 03:57Uhr genau 10.4°C, gefühlt sind es 9°C. Aktuelles Wetter: ☁️  Überwiegend bewölkt. #HofSaale","       (      )              .  .          :              . ° ,    ü             ° .                 : ☁️  ü              ö   . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
85,"In Hof (Bayern) sind es am 15.06.2022 um 03:01Uhr genau 10.8°C, gefühlt sind es 10°C. Aktuelles Wetter: ☁️  Mäßig bewölkt. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ☁️   äß      ö   . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
86,"In Hof (Bayern) sind es am 15.06.2022 um 01:57Uhr genau 11.1°C, gefühlt sind es 10°C. Aktuelles Wetter: 🌕  Klarer Himmel. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : 🌕               . #        ",0.0,0.0,neutral,0.0,0.0,0.0,0.0
87,"In Hof (Bayern) sind es am 15.06.2022 um 00:58Uhr genau 12.2°C, gefühlt sind es 11°C. Aktuelles Wetter: 🌕  Klarer Himmel. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : 🌕               . #        ",0.0,0.0,neutral,0.0,0.0,0.0,0.0
88,"In Hof (Bayern) sind es am 15.06.2022 um 00:00Uhr genau 12.6°C, gefühlt sind es 12°C. Aktuelles Wetter: 🌕  Klarer Himmel. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : 🌕               . #        ",0.0,0.0,neutral,0.0,0.0,0.0,0.0
89,"Freitag hatte ich auf der Hundewiese Playdate mit Ica.
Samstag war wieder Saloon Party am Hof mit den Hühnern, Esel… https://t.co/JyfkF2p3Gj","                                                     .
                                                ü     ,     …      :// .  /          ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
90,"In Hof (Bayern) sind es am 14.06.2022 um 22:58Uhr genau 14.1°C, gefühlt sind es 13°C. Aktuelles Wetter: 🌕  Klarer Himmel. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : 🌕               . #        ",0.0,0.0,neutral,0.0,0.0,0.0,0.0
91,"Usingen -Am heutigen Mittwoch, 15. Juni, findet der monatliche Seniorennachmittag der evangelischen Kirchengemeinde… https://t.co/julnhX2qDz","        -                    ,   .     ,                                                                           …      :// .  /          ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
92,"#gemeinschaft 

Der SSV Reutlingen 1905 Fußball e.V. lädt am 21.06.2022 zur Mitgliederversammlung mit Neuwahl des V… https://t.co/JktVYKYsLe","#             

                          ß      . .  ä        .  .                                                …      :// .  /          ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
93,"In Hof (Bayern) sind es am 14.06.2022 um 21:56Uhr genau 15.2°C, gefühlt sind es 14°C. Aktuelles Wetter: ☀️  Klarer Himmel. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ☀️               . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
