,0,text,polarity,subjectivity,sentiment,neg,neu,pos,compound
26,wirklich toll gelöst von @ullisima @stadtwien die neue Donaukanal Gastrozone. Früher war hier den ganzen Tag Betrie… https://t.co/925LiO6PLD,                 ö                                         .   ü                                  …      :// .  /          ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
27,RT @SPRAYCITYat: 10.06.2022 - Wien Donaukanal Update (99 Photos) - https://t.co/sCqFYXsmir https://t.co/IvHsOfGMbv,   .  .     -                        (         ) -      :// .  /                :// .  /          ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
28,10.06.2022 - Wien Donaukanal Update (99 Photos) - https://t.co/sCqFYXsmir https://t.co/IvHsOfGMbv,  .  .     -                        (         ) -      :// .  /                :// .  /          ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
29,Der Marek geht grad den donaukanal entlang Richtung U4 Friedensbrücke,                                                                 ü   ,0.0,0.0,neutral,0.0,0.0,0.0,0.0
30,Kassieren ohne Fahrtleistung. verbonzte @wienerlinien #U2 Schottenring Fußgängerunterführung  von und zu Donaukanal… https://t.co/tIbyJKgFeR,                            .             #                  ß ä          ü                            …      :// .  /          ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
31,"Heute mal joggen an Donaukanal und Donau 🤩.
Endlich hat der Regen aufgehört und nach vielen Stunden sitzen tut das gut.","                                         🤩.
                            ö                                             .",0.0,0.0,neutral,0.0,1.0,0.0,0.0
32,"Das nicht. Aber spannend (auch abseits vom Spiel) könnte es schon werden.
Seit der Errichtung des Kraftwers Freuden… https://t.co/h7MIHIT2J3","         .               (                      )  ö                    .
                                         …      :// .  /          ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
33,"@Missy51832227 @RuediHug2 @BgmLudwig Jaaaa der zweite ist super Prater, Augarten und Donaukanal aber ich besitze ke… https://t.co/lvAk2kdue7","                                                ,                                            …      :// .  /          ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
34,"@kramski manche so:
Regen, mal den Schirm zuücken, statt 'ne Flasche xD

&amp; weitere u.A. beim Laufomat von 2017 nahe… https://t.co/GStssr4KY9","           :
     ,                  ü    ,       '             

&   ;          . .                            …      :// .  /          ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
35,"@mamittera Die Formulierung zur Markierung war nicht eindeutig, es bezog sich nur aufs Verkehrsschild. Wir haben ma… https://t.co/gXBmYtEDq8","                                                     ,                                      .             …      :// .  /          ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
36,Das Schild ist tatsächlich verdreht und wird wieder in seine richtige Position gebracht: Zwischen Überfahrt und Rad… https://t.co/IFl99CcTfU,                   ä                                                                   :          ü                …      :// .  /          ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
37,"@KremLten @elisabe31241874 Die Laura S. fotografiert schon fleissig die Graffiti am Donaukanal, weil wo kommen wir denn da hin?","                       .                                                       ,                               ?",0.0,0.0,neutral,0.0,0.0,0.0,0.0
38,"@thomas_konrath Mein Verdacht wäre, dass das Verkehrszeichen verdreht aufgestellt ist, entweder 
- um 90°: Rampe zu… https://t.co/ijI4tM947p"," _                       ä  ,                                                  ,          
-      °:         …      :// .  /          ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
39,"Staupunkte #Wien wegen Überlastung:
* A22, Donauufer-AB, FR Wien/Tangente, zw. Vienna International Centre - Donauc… https://t.co/NiwZ9DMWnr","           #           ü          :
*    ,          -  ,        /        ,   .                             -       …      :// .  /          ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
40,"Also so eine Unverschämtheit! Da zahl ich extra für eine Wiener Linien Jahreskarte, damit ich rotes Wien - sozen -B… https://t.co/sZgT2b1Ouo","                     ä      !                    ü                                ,                      -       - …      :// .  /          ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
41,Ab Ende Juni bis September könnt ihr sie an Wochenenden am Donaukanal und Karlsplatz finden. Organisiert wird der E… https://t.co/KhcDDnGgsB,                            ö                                                              .                       …      :// .  /          ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
42,"Staupunkte #Wien wegen Überlastung:
* Franzensbrückenstr., stadteinwärts, zw. Praterstern u. Franzensbrücke (… https://t.co/hWsZz8ppG6","           #           ü          :
*           ü       .,          ä   ,   .              .           ü    (…      :// .  /          ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
43,@marianreiche @art18bvg Der Donaukanal ist halt so eine schlechte Lösung. Den verwenden mache als kreuzungsfreie Ha… https://t.co/qCS1CBXYXC,                                                    ö    .                                          …      :// .  /          ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
44,@art18bvg Am Donaukanal werde ich als radfahrende Mama (2 Kinder auf Rollern und Rädern dabei im KiGa-Alter) mehrma… https://t.co/pf5YLWNFe8,                                                    (                          ä                  -     )       …      :// .  /          ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
45,"Staupunkte #Wien wegen Überlastung:
* Grünbergstr., stadteinwärts, zw. Gaßmannstr. u. Schönbrunner Brücke
* Nordbrü… https://t.co/m10UG6jX1J","           #           ü          :
*   ü        .,          ä   ,   .   ß       .  .    ö           ü   
*       ü…      :// .  /          ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
46,RT @WolfsWandelplan: Main-Donaukanal tussen Beilngries en Berching @Wandelbankjes https://t.co/VGjX4DEXeK,     -                                                :// .  /          ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
47,"@claudia80121 Ich kann mir vorstellen. Deshalb mein BewegungsRadius seit 2 Jahren ist zwischen Prater, Donaukanal u… https://t.co/Fes6lxyc5P","                              .                                                               ,             …      :// .  /          ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
49,Main-Donaukanal tussen Beilngries en Berching @Wandelbankjes https://t.co/VGjX4DEXeK,    -                                                :// .  /          ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
